hour,is_weekend,weather,road_type,avg_speed,cars,motorcycles,buses,trucks,total_vehicles
2,1,Clear,Highway,73,8,2,1,2,13
11,1,Rain,Suburban,85,13,10,1,2,24
12,0,Clear,Suburban,73,13,13,4,2,20
22,0,Clear,Highway,76,17,9,1,3,23
2,0,Fog,Suburban,76,8,2,0,1,9
4,0,Clear,Suburban,82,6,1,0,2,7
12,0,Clear,Highway,67,28,6,3,3,24
13,0,Fog,Highway,77,23,11,1,4,26
5,0,Clear,Suburban,72,5,4,0,1,12
22,1,Rain,Urban,68,17,14,4,4,20
23,0,Clear,Suburban,42,20,8,4,3,47
11,1,Rain,Urban,72,13,7,2,2,24
8,1,Rain,Urban,88,35,22,7,6,30
11,1,Rain,Urban,65,20,11,4,2,24
19,0,Clear,Urban,26,31,16,4,3,75
20,0,Clear,Urban,85,15,11,3,4,30
17,0,Clear,Urban,28,32,12,6,6,85
23,1,Clear,Highway,87,10,10,2,2,27
13,1,Clear,Suburban,83,22,7,4,4,32
22,0,Clear,Suburban,52,24,13,1,4,44
7,0,Rain,Suburban,45,46,15,6,3,43
13,0,Clear,Highway,69,17,9,4,2,37
6,0,Clear,Highway,78,13,13,1,3,29
4,0,Rain,Highway,87,4,4,1,2,11
14,0,Fog,Urban,65,29,13,3,4,16
13,1,Clear,Suburban,70,17,6,4,2,34
3,1,Clear,Highway,74,4,3,0,1,5
11,0,Rain,Urban,73,15,13,2,4,39
4,0,Rain,Urban,77,10,2,1,1,9
13,1,Clear,Highway,86,21,13,4,3,29
3,0,Rain,Suburban,83,11,1,0,2,5
7,0,Clear,Urban,29,46,16,5,2,78
20,0,Fog,Highway,75,17,5,3,3,19
0,0,Clear,Urban,85,6,3,1,1,12
4,0,Clear,Highway,73,3,1,1,2,16
10,0,Rain,Suburban,72,16,6,2,2,32
5,0,Clear,Highway,65,6,4,0,1,19
10,0,Clear,Urban,87,13,14,3,2,40
14,0,Clear,Highway,74,15,8,2,3,30
16,0,Rain,Suburban,85,24,10,1,3,21
2,1,Clear,Suburban,68,7,4,0,1,6
15,1,Rain,Highway,66,16,14,4,4,23
0,0,Clear,Urban,68,11,2,0,2,5
21,0,Clear,Urban,62,25,14,2,2,28
9,1,Clear,Urban,59,32,16,7,2,60
14,1,Clear,Urban,87,9,6,3,2,14
17,0,Clear,Urban,57,32,11,3,2,51
2,0,Rain,Urban,67,3,1,1,1,15
11,0,Clear,Urban,70,13,12,1,2,38
9,0,Rain,Urban,24,59,17,6,6,76
1,1,Clear,Highway,83,4,2,0,2,7
23,0,Clear,Urban,87,18,11,1,4,32
19,1,Clear,Highway,54,24,10,6,4,46
10,0,Clear,Suburban,50,13,14,2,4,41
3,0,Clear,Highway,71,6,4,0,2,14
9,0,Clear,Urban,40,41,15,3,6,69
19,1,Clear,Urban,42,24,23,5,2,47
5,0,Clear,Urban,85,5,3,0,2,18
4,1,Clear,Urban,89,4,2,0,1,8
17,1,Rain,Urban,51,33,21,7,5,53
18,0,Clear,Highway,38,38,14,6,4,73
12,0,Clear,Highway,80,20,10,3,2,36
16,1,Clear,Urban,89,16,10,2,4,32
7,1,Clear,Suburban,46,28,13,3,4,60
23,0,Rain,Urban,70,23,13,1,3,20
5,0,Rain,Highway,74,9,4,0,1,15
2,1,Rain,Suburban,79,6,4,0,2,8
20,1,Fog,Suburban,67,19,7,2,3,10
12,1,Clear,Urban,76,21,8,4,4,16
3,0,Fog,Highway,82,9,2,1,1,11
17,0,Clear,Urban,58,31,14,7,2,70
13,0,Clear,Highway,51,24,13,3,3,42
12,0,Clear,Urban,69,21,5,2,3,35
12,0,Rain,Highway,74,14,11,2,3,17
9,1,Clear,Highway,53,36,17,3,2,46
17,1,Clear,Highway,50,28,23,3,4,66
23,1,Clear,Suburban,89,16,13,3,2,20
4,1,Clear,Urban,62,8,3,1,2,13
15,0,Clear,Urban,54,16,5,3,4,43
22,1,Clear,Highway,70,21,5,1,2,25
4,1,Clear,Highway,63,6,4,0,2,9
22,0,Fog,Suburban,65,22,6,1,2,18
17,1,Fog,Highway,75,46,23,4,6,40
20,0,Clear,Suburban,89,14,8,1,2,36
9,0,Fog,Urban,56,40,20,4,6,44
14,0,Clear,Suburban,69,12,7,3,4,26
19,0,Clear,Urban,33,52,24,5,4,77
14,0,Rain,Suburban,66,27,7,1,3,21
2,1,Rain,Suburban,76,4,2,0,2,2
4,1,Clear,Suburban,72,2,1,0,2,4
3,1,Clear,Suburban,80,8,2,1,2,12
15,0,Fog,Suburban,74,14,10,2,2,28
18,1,Fog,Urban,79,25,12,4,6,23
2,1,Clear,Urban,84,7,2,1,2,11
16,0,Clear,Urban,61,24,13,2,4,40
3,0,Clear,Urban,88,11,1,0,2,15
9,0,Rain,Suburban,58,56,18,7,5,43
22,0,Clear,Suburban,79,23,6,4,3,22
7,1,Clear,Suburban,45,33,17,5,3,51
20,0,Fog,Urban,68,23,8,4,2,13
18,0,Clear,Highway,29,41,15,4,3,85
22,0,Clear,Highway,73,16,9,1,4,28
15,0,Rain,Urban,69,15,7,3,2,32
0,1,Clear,Suburban,78,7,3,0,1,13
23,0,Clear,Urban,55,17,5,3,2,46
22,0,Rain,Urban,77,12,12,4,2,28
7,0,Clear,Suburban,42,45,16,6,5,59
20,0,Rain,Highway,65,28,9,4,3,24
9,0,Clear,Highway,49,45,10,3,2,54
11,1,Fog,Urban,87,19,6,4,4,16
22,0,Rain,Highway,68,25,12,1,3,19
5,1,Clear,Urban,77,8,3,1,1,7
0,0,Clear,Urban,77,4,2,0,2,11
16,0,Clear,Suburban,89,27,5,1,2,34
15,0,Clear,Urban,50,27,9,2,2,43
23,0,Clear,Highway,86,12,11,4,3,23
9,0,Clear,Suburban,37,45,14,7,4,88
18,0,Fog,Suburban,46,37,10,3,2,45
10,0,Fog,Urban,68,12,11,1,4,16
15,0,Clear,Suburban,64,29,5,1,4,23
10,1,Clear,Highway,75,13,5,2,2,33
10,1,Fog,Urban,67,20,5,2,3,13
19,0,Clear,Highway,44,49,22,3,4,57
3,1,Clear,Suburban,60,8,2,1,2,6
11,0,Rain,Highway,60,21,13,1,2,36
18,0,Rain,Highway,52,44,20,6,5,41
23,0,Clear,Urban,71,13,10,4,2,23
18,0,Clear,Urban,45,44,18,7,2,56
21,0,Rain,Urban,75,15,13,2,2,20
13,1,Rain,Highway,86,16,6,1,2,19
18,0,Clear,Suburban,40,38,13,7,2,70
2,0,Fog,Suburban,73,7,1,0,2,11
20,0,Clear,Suburban,83,20,12,4,2,34
10,1,Clear,Suburban,83,21,13,2,2,14
4,0,Clear,Highway,68,3,4,0,1,11
23,0,Clear,Highway,79,29,14,2,3,20
19,1,Fog,Highway,72,27,15,7,5,28
15,0,Rain,Urban,71,25,8,3,2,18
16,1,Clear,Suburban,77,18,9,2,3,25
20,1,Clear,Urban,68,22,11,2,2,23
1,0,Clear,Suburban,75,7,1,1,2,5
1,1,Rain,Suburban,68,3,2,1,1,10
13,0,Clear,Urban,86,19,13,3,3,36
17,0,Rain,Highway,55,56,23,3,3,53
0,0,Clear,Suburban,64,11,3,0,1,19
14,0,Clear,Highway,47,19,11,1,4,49
19,0,Rain,Highway,47,39,20,7,5,64
15,0,Clear,Suburban,86,27,11,2,3,35
8,0,Fog,Highway,54,53,19,3,3,46
23,0,Clear,Highway,57,24,7,1,4,42
13,0,Clear,Suburban,77,14,9,3,3,25
13,0,Clear,Urban,42,17,12,1,2,47
6,1,Clear,Highway,68,14,13,2,4,26
23,0,Clear,Urban,71,20,9,1,3,36
9,0,Rain,Urban,32,43,19,4,6,79
7,1,Clear,Urban,52,36,13,4,6,69
18,0,Fog,Highway,72,36,20,3,3,33
1,1,Clear,Urban,75,4,3,0,2,11
15,0,Rain,Highway,70,29,9,3,4,33
16,0,Clear,Highway,57,15,8,1,3,48
1,0,Fog,Urban,71,5,1,0,2,3
1,0,Rain,Urban,77,11,2,0,2,14
20,1,Clear,Urban,60,10,13,4,4,17
10,1,Clear,Suburban,70,18,5,2,4,28
2,0,Clear,Urban,86,5,1,0,1,16
3,1,Clear,Highway,64,8,1,1,1,7
17,0,Clear,Highway,35,58,21,3,4,88
2,1,Clear,Urban,61,7,3,1,1,11
18,0,Clear,Urban,27,50,21,5,4,94
12,1,Clear,Urban,77,12,5,3,4,16
21,1,Rain,Urban,62,12,13,3,3,25
0,1,Clear,Urban,68,8,2,0,2,9
5,1,Clear,Suburban,76,8,2,1,2,9
2,0,Clear,Urban,69,10,1,1,1,6
10,0,Clear,Urban,63,14,11,2,4,27
7,1,Clear,Suburban,52,47,23,6,4,58
21,1,Rain,Suburban,70,12,8,4,3,22
3,0,Clear,Suburban,66,6,2,1,1,18
4,0,Clear,Suburban,65,5,3,0,2,18
8,0,Clear,Urban,27,52,18,4,6,71
2,0,Rain,Urban,79,4,4,0,2,8
0,0,Clear,Suburban,66,9,1,1,2,16
19,1,Clear,Highway,41,29,18,7,5,66
5,1,Clear,Highway,80,7,1,0,2,5
23,0,Clear,Highway,42,28,9,3,3,49
9,0,Clear,Urban,31,39,16,5,5,80
23,0,Clear,Urban,80,20,10,2,2,20
4,1,Clear,Highway,86,3,1,1,1,9
6,0,Clear,Highway,47,15,12,2,2,44
4,0,Fog,Urban,84,10,2,0,1,11
2,0,Fog,Urban,70,11,3,0,1,4
0,0,Clear,Urban,87,7,4,0,2,19
21,0,Clear,Urban,73,27,13,2,3,22
16,1,Clear,Highway,74,13,9,1,2,33
0,0,Clear,Suburban,83,4,2,0,1,14
22,0,Clear,Urban,56,20,7,3,2,44
0,0,Rain,Highway,81,6,1,0,2,8
15,1,Clear,Highway,79,22,7,2,2,24
18,0,Clear,Suburban,43,49,24,7,6,50
4,0,Clear,Highway,62,8,1,1,2,13
16,1,Clear,Suburban,74,11,7,1,4,18
17,0,Rain,Urban,59,39,10,3,6,48
23,1,Rain,Urban,69,20,12,1,2,21
15,0,Clear,Highway,86,17,13,2,2,34
22,0,Clear,Urban,41,23,7,1,4,47
4,0,Fog,Highway,66,4,2,1,2,8
7,0,Clear,Urban,49,45,21,6,4,50
8,1,Rain,Urban,62,28,12,6,2,31
23,1,Fog,Urban,77,13,5,1,2,16
14,0,Clear,Suburban,70,14,13,4,4,24
22,1,Rain,Urban,85,12,10,1,2,21
15,1,Rain,Highway,79,11,11,1,4,27
2,0,Rain,Urban,74,10,2,1,2,6
9,0,Clear,Urban,49,54,15,7,2,61
16,1,Rain,Suburban,70,22,6,2,3,16
5,1,Clear,Suburban,74,5,3,1,2,6
12,0,Rain,Highway,61,27,5,1,4,19
2,0,Clear,Urban,88,6,3,1,1,10
19,0,Clear,Urban,22,52,24,5,4,82
0,0,Rain,Urban,70,5,4,0,1,4
9,0,Clear,Suburban,43,51,13,5,3,58
22,1,Clear,Suburban,62,17,9,2,2,21
1,0,Clear,Suburban,74,11,2,0,2,19
10,0,Rain,Urban,63,29,5,2,4,18
15,0,Clear,Suburban,88,17,5,2,4,20
0,0,Clear,Suburban,89,8,4,1,1,8
21,0,Clear,Urban,89,14,8,3,2,40
16,0,Clear,Suburban,72,20,14,1,4,39
7,0,Fog,Urban,42,39,14,5,6,48
0,0,Clear,Urban,89,4,4,0,1,15
12,0,Rain,Highway,76,25,10,4,4,32
18,0,Rain,Suburban,56,44,24,3,2,44
15,0,Clear,Urban,48,24,14,2,2,44
15,0,Clear,Urban,68,29,11,3,2,30
19,1,Rain,Suburban,56,46,11,5,3,51
21,0,Clear,Highway,74,24,10,2,4,36
6,0,Clear,Highway,71,14,14,2,4,20
5,1,Clear,Urban,82,5,1,1,2,10
18,0,Rain,Urban,56,32,14,6,2,44
21,0,Clear,Highway,63,18,13,1,2,31
23,0,Clear,Suburban,64,17,7,3,2,35
14,1,Rain,Highway,69,19,6,2,3,21
18,1,Clear,Suburban,53,40,12,5,3,58
19,0,Clear,Urban,35,36,10,6,4,98
22,0,Rain,Urban,60,14,8,2,2,27
6,0,Rain,Highway,85,15,7,2,4,19
14,0,Rain,Suburban,69,25,12,2,2,19
12,0,Clear,Highway,86,24,11,2,2,37
17,1,Rain,Highway,44,29,21,5,3,44
4,1,Clear,Urban,71,8,1,1,1,13
2,1,Clear,Urban,83,8,1,0,1,9
1,1,Clear,Urban,78,8,4,0,1,9
5,0,Clear,Suburban,62,7,3,1,1,16
8,1,Clear,Urban,88,31,18,3,4,39
8,1,Clear,Urban,59,45,10,3,2,56
13,0,Clear,Highway,47,23,10,4,4,46
5,0,Clear,Urban,73,4,3,1,1,15
12,0,Rain,Highway,62,28,13,1,2,39
1,0,Rain,Urban,88,7,3,1,2,8
3,0,Rain,Urban,79,11,4,0,1,13
15,0,Clear,Highway,88,24,8,4,3,36
1,0,Clear,Urban,62,11,1,0,2,18
12,0,Clear,Urban,50,14,10,1,2,47
16,0,Clear,Highway,59,16,5,3,3,41
14,1,Clear,Urban,81,12,7,1,3,34
0,0,Clear,Suburban,76,5,4,1,1,12
20,0,Rain,Highway,71,20,7,1,3,25
23,1,Clear,Suburban,88,10,6,3,2,15
7,1,Clear,Suburban,57,38,12,6,4,58
13,0,Clear,Urban,63,14,5,4,3,30
15,0,Rain,Urban,78,14,12,3,3,20
12,0,Clear,Urban,88,19,12,3,4,26
20,0,Clear,Urban,78,28,11,3,4,27
12,0,Rain,Urban,72,12,8,4,2,22
5,0,Clear,Highway,60,9,4,0,1,9
8,0,Clear,Suburban,24,44,20,6,6,77
22,0,Rain,Highway,67,15,6,2,3,29
2,0,Clear,Urban,74,3,1,1,2,9
23,0,Clear,Urban,62,17,5,2,4,26
3,0,Clear,Suburban,63,9,4,0,1,12
3,1,Clear,Urban,66,5,4,1,1,7
14,0,Fog,Urban,80,27,8,4,4,19
5,0,Clear,Highway,86,8,1,0,2,7
0,0,Clear,Suburban,73,5,3,0,1,19
22,1,Clear,Suburban,77,22,12,3,2,29
18,0,Clear,Urban,38,58,24,6,2,86
10,0,Rain,Urban,86,19,14,3,2,28
13,0,Rain,Urban,83,25,11,4,4,39
16,0,Rain,Suburban,76,28,11,1,4,17
12,0,Clear,Highway,41,26,6,2,4,49
8,0,Rain,Highway,33,37,10,6,6,72
23,1,Fog,Urban,71,12,14,1,4,9
14,0,Clear,Highway,83,20,14,4,2,40
1,1,Clear,Urban,71,8,2,1,1,3
0,0,Clear,Suburban,79,7,3,1,2,17
1,0,Clear,Urban,66,7,4,1,1,16
4,0,Fog,Suburban,69,10,2,0,1,11
7,0,Rain,Highway,52,47,11,4,5,48
3,0,Clear,Suburban,81,6,4,1,1,17
13,0,Clear,Suburban,40,27,12,1,2,43
14,1,Clear,Urban,86,17,8,1,4,23
8,0,Clear,Suburban,51,40,15,6,4,55
15,1,Fog,Highway,87,19,5,3,2,12
11,1,Clear,Suburban,68,11,10,1,2,26
11,1,Rain,Suburban,69,15,10,2,2,24
6,1,Clear,Highway,66,15,13,4,4,30
9,1,Rain,Suburban,41,46,22,4,2,48
2,0,Rain,Suburban,84,4,2,0,2,6
19,0,Clear,Highway,42,31,24,4,4,70
3,0,Rain,Highway,67,5,1,0,1,12
3,1,Clear,Suburban,64,8,3,0,2,10
20,1,Clear,Urban,86,12,9,2,2,24
11,1,Clear,Suburban,68,15,8,3,3,32
2,0,Clear,Highway,65,4,1,1,1,9
18,1,Clear,Highway,51,36,21,4,5,54
22,0,Clear,Urban,86,25,6,4,2,38
4,1,Clear,Suburban,64,6,3,0,1,13
17,0,Clear,Suburban,32,37,10,6,2,76
20,0,Fog,Urban,71,25,9,1,4,15
3,0,Clear,Highway,81,6,2,0,2,10
1,0,Clear,Suburban,88,9,1,0,2,12
16,0,Clear,Highway,60,23,11,2,3,21
12,1,Fog,Urban,76,9,9,1,3,19
15,1,Rain,Urban,76,23,14,4,2,25
20,0,Clear,Urban,61,17,13,4,4,38
5,0,Clear,Highway,87,9,3,1,1,15
8,0,Clear,Highway,36,39,13,5,3,99
8,0,Clear,Urban,31,34,13,6,3,87
13,0,Clear,Suburban,52,28,5,2,4,45
1,0,Clear,Urban,65,4,1,1,1,10
2,0,Clear,Urban,68,5,1,0,2,6
0,0,Clear,Urban,88,8,2,1,2,7
14,0,Clear,Highway,53,16,13,3,2,42
11,0,Clear,Suburban,88,26,13,1,3,40
18,0,Clear,Highway,29,45,17,4,4,87
15,0,Fog,Urban,89,27,13,3,3,21
22,0,Rain,Suburban,85,24,8,1,3,26
19,0,Clear,Urban,24,44,19,5,3,73
4,0,Clear,Urban,70,10,4,0,2,19
8,0,Clear,Suburban,48,39,24,3,5,69
10,0,Clear,Urban,85,17,13,3,4,36
23,1,Clear,Urban,73,16,10,4,4,23
5,1,Clear,Highway,72,8,1,0,2,4
6,0,Clear,Suburban,79,17,9,1,3,36
10,0,Clear,Urban,70,13,13,3,4,36
17,0,Clear,Suburban,45,38,17,5,5,52
3,1,Clear,Urban,62,4,2,0,1,6
4,1,Fog,Urban,72,7,1,1,1,2
12,0,Clear,Suburban,62,15,11,4,4,26
3,0,Rain,Urban,89,9,1,1,1,4
23,1,Clear,Urban,70,15,11,2,3,28
17,1,Fog,Suburban,86,26,23,3,3,21
5,0,Clear,Suburban,79,7,2,0,1,12
3,0,Clear,Highway,86,9,1,1,2,13
1,0,Clear,Suburban,77,5,3,1,1,6
9,1,Rain,Urban,78,40,23,3,6,28
19,1,Clear,Urban,67,39,13,4,5,35
10,0,Clear,Urban,80,20,6,4,3,36
15,0,Clear,Highway,60,22,7,1,4,23
17,0,Clear,Suburban,25,45,16,4,3,98
8,1,Clear,Suburban,48,38,23,3,2,67
0,1,Clear,Highway,80,2,1,1,2,9
19,0,Rain,Urban,45,49,23,5,6,62
11,0,Rain,Highway,80,26,6,3,2,36
16,0,Rain,Highway,82,20,6,1,4,38
22,0,Clear,Highway,77,27,12,1,4,20
8,1,Clear,Highway,53,28,12,6,6,44
2,1,Clear,Highway,72,7,4,0,2,3
20,0,Rain,Highway,65,19,12,4,4,30
1,1,Clear,Urban,84,5,2,0,1,4
16,0,Clear,Urban,73,24,7,3,4,37
1,1,Fog,Urban,81,2,4,0,2,4
18,0,Clear,Highway,45,33,19,3,4,65
13,1,Rain,Highway,77,17,10,2,3,24
18,1,Clear,Urban,45,35,22,7,2,54
23,1,Clear,Urban,81,22,13,2,4,15
6,1,Clear,Highway,85,18,10,4,2,32
5,1,Clear,Highway,60,8,1,1,1,9
1,1,Clear,Urban,86,4,3,1,1,11
18,1,Clear,Suburban,47,25,11,6,4,46
21,0,Clear,Suburban,68,27,10,2,3,21
7,0,Clear,Highway,58,33,19,3,5,58
20,0,Clear,Urban,87,18,5,3,4,32
22,0,Clear,Urban,80,19,5,3,4,23
2,0,Clear,Suburban,60,8,2,0,1,10
3,1,Clear,Suburban,61,7,3,0,2,11
2,0,Clear,Highway,69,7,4,0,2,6
17,1,Clear,Highway,44,24,16,7,3,41
6,0,Clear,Urban,64,15,7,1,4,21
21,0,Clear,Suburban,63,22,13,4,3,28
1,0,Fog,Urban,70,4,2,1,1,3
15,0,Rain,Urban,81,13,7,2,4,26
2,0,Clear,Suburban,78,7,3,1,1,17
15,0,Clear,Urban,86,23,8,4,4,26
9,0,Clear,Suburban,25,40,23,4,5,73
5,1,Rain,Urban,81,5,3,1,1,3
17,0,Clear,Suburban,37,37,16,6,2,93
20,0,Clear,Suburban,55,26,13,4,2,49
2,0,Rain,Suburban,81,9,1,1,1,12
15,1,Clear,Suburban,78,20,7,3,2,15
11,0,Clear,Highway,42,24,7,1,2,45
23,0,Clear,Suburban,70,14,12,3,3,39
10,1,Rain,Suburban,60,17,11,4,4,16
9,0,Clear,Urban,44,34,20,5,2,55
5,1,Rain,Suburban,83,8,4,0,1,2
1,0,Clear,Suburban,84,9,4,1,2,7
6,0,Clear,Highway,72,23,11,3,4,31
7,0,Clear,Urban,27,47,10,4,5,96
22,0,Rain,Highway,79,26,10,1,4,29
6,1,Rain,Highway,84,23,7,4,2,21
6,0,Clear,Urban,48,21,14,3,4,46
4,0,Clear,Suburban,89,11,2,1,1,13
6,0,Rain,Urban,75,25,9,4,2,18
11,0,Rain,Suburban,85,22,7,3,3,27
9,1,Clear,Urban,63,24,14,6,6,38
17,1,Clear,Suburban,70,33,17,3,2,39
0,0,Clear,Urban,76,4,3,0,1,6
10,0,Clear,Highway,41,17,12,2,4,42
0,0,Clear,Highway,81,6,4,0,2,15
19,0,Clear,Urban,52,50,11,4,6,56
10,0,Clear,Suburban,78,18,13,1,4,38
17,0,Clear,Suburban,35,44,17,5,6,97
0,0,Clear,Highway,78,4,4,1,1,11
2,0,Rain,Urban,69,9,3,1,2,4
3,0,Clear,Highway,67,3,2,0,1,12
7,1,Clear,Suburban,61,24,14,4,5,35
12,0,Clear,Urban,87,22,11,3,4,20
18,0,Rain,Highway,76,52,21,6,3,40
19,0,Rain,Suburban,22,51,19,5,6,73
2,1,Clear,Urban,61,4,2,0,1,9
3,1,Clear,Highway,74,7,2,1,2,8
5,0,Rain,Suburban,69,4,3,0,2,4
10,0,Clear,Suburban,80,22,6,3,4,23
1,1,Clear,Suburban,88,4,2,0,1,11
17,1,Fog,Suburban,63,40,15,7,6,27
0,0,Clear,Suburban,61,10,3,0,2,14
5,1,Clear,Urban,73,2,1,1,1,4
15,0,Clear,Urban,63,20,11,1,4,38
15,0,Fog,Highway,69,26,9,4,2,21
7,1,Clear,Suburban,58,37,20,7,6,60
17,0,Clear,Suburban,43,36,15,6,5,66
5,0,Clear,Urban,60,6,2,0,2,13
21,0,Clear,Highway,63,26,8,4,3,32
8,1,Clear,Urban,71,47,16,3,2,37
19,0,Clear,Urban,39,50,13,6,5,90
17,1,Clear,Highway,56,39,11,3,5,53
0,0,Clear,Suburban,76,11,2,1,2,12
10,0,Rain,Suburban,75,21,13,1,4,26
3,1,Clear,Highway,71,8,4,1,2,6
0,0,Clear,Highway,66,9,3,0,1,10
16,0,Rain,Suburban,87,25,7,2,2,39
22,0,Clear,Urban,89,22,14,1,4,32
13,0,Clear,Highway,66,29,8,4,2,40
4,0,Clear,Suburban,68,4,1,1,1,9
3,0,Rain,Suburban,79,9,2,0,2,10
20,1,Rain,Highway,78,20,6,1,4,20
8,1,Clear,Urban,44,47,16,3,4,62
5,0,Clear,Suburban,69,9,3,1,2,16
13,0,Rain,Highway,82,22,5,1,4,17
23,0,Clear,Urban,89,29,5,2,3,34
10,0,Clear,Highway,83,29,14,2,2,28
18,0,Clear,Suburban,32,49,11,6,5,88
0,1,Clear,Highway,72,3,3,1,1,4
2,0,Rain,Urban,78,3,4,0,2,14
6,1,Clear,Urban,77,14,7,1,2,25
17,1,Clear,Suburban,47,26,12,3,2,67
20,0,Fog,Suburban,72,17,13,1,4,24
14,0,Clear,Highway,40,16,6,3,2,49
2,1,Clear,Suburban,77,6,4,1,2,11
16,0,Clear,Highway,76,25,5,4,2,36
16,0,Fog,Urban,83,16,7,3,4,18
17,1,Clear,Highway,41,40,20,7,6,59
7,1,Clear,Suburban,42,44,19,7,3,62
10,0,Clear,Suburban,60,18,11,1,2,24
19,1,Clear,Urban,44,28,11,5,3,60
0,0,Clear,Urban,68,6,3,1,1,5
23,1,Clear,Highway,67,12,14,3,4,25
0,0,Fog,Urban,89,11,4,0,2,6
0,1,Clear,Urban,82,8,2,0,2,11
9,0,Clear,Urban,30,42,20,3,3,88
12,1,Clear,Highway,64,12,10,4,3,21
9,0,Clear,Suburban,20,43,15,6,5,89
18,0,Rain,Suburban,40,32,11,3,6,60
13,0,Clear,Suburban,76,12,7,4,2,34
9,0,Clear,Suburban,53,51,16,4,2,70
17,0,Clear,Urban,26,56,22,7,3,71
2,0,Clear,Suburban,80,7,1,1,1,14
3,0,Rain,Highway,60,6,2,1,1,6
13,0,Clear,Highway,77,16,13,1,4,25
8,1,Clear,Urban,40,27,17,6,5,67
23,0,Clear,Urban,59,25,12,3,4,42
11,1,Clear,Urban,70,20,6,2,2,32
6,0,Rain,Urban,60,21,6,2,4,28
13,0,Clear,Suburban,70,14,10,1,3,28
13,0,Rain,Highway,69,18,12,1,3,27
13,0,Rain,Highway,62,16,7,3,4,21
1,0,Fog,Urban,62,5,4,0,2,6
19,0,Clear,Suburban,27,35,17,5,6,93
17,0,Clear,Highway,28,50,24,4,2,98
23,0,Fog,Urban,85,29,5,2,2,27
19,0,Clear,Urban,23,30,24,6,2,82
14,0,Clear,Urban,65,29,7,4,4,32
9,0,Clear,Suburban,36,52,15,6,4,74
10,0,Clear,Urban,74,12,7,4,2,40
16,0,Rain,Urban,75,27,6,4,4,28
2,0,Clear,Urban,82,7,2,1,1,10
0,1,Clear,Urban,76,3,3,0,2,6
1,0,Clear,Urban,72,4,2,1,1,16
9,0,Clear,Suburban,30,34,10,4,3,78
20,0,Fog,Highway,73,18,5,2,3,25
9,0,Rain,Suburban,57,46,10,5,5,54
5,0,Rain,Suburban,70,10,1,1,1,13
1,0,Fog,Urban,75,7,4,1,1,3
8,0,Clear,Highway,33,51,11,3,5,78
9,0,Clear,Suburban,42,32,22,5,2,65
2,0,Clear,Suburban,80,8,4,1,2,11
21,0,Clear,Suburban,65,29,7,3,2,31
17,0,Rain,Highway,23,37,24,7,2,76
8,0,Fog,Suburban,73,54,16,6,2,36
17,1,Clear,Urban,44,38,17,6,3,63
22,0,Clear,Highway,45,21,11,1,4,49
17,0,Clear,Suburban,39,41,12,7,5,99
23,0,Clear,Highway,84,29,8,1,4,29
12,0,Clear,Highway,82,17,14,2,3,30
11,0,Clear,Urban,51,12,6,4,2,47
7,0,Clear,Suburban,45,55,18,6,2,54
4,0,Clear,Highway,66,4,1,1,1,8
12,0,Clear,Urban,53,12,6,3,2,48
12,0,Rain,Highway,64,14,5,1,3,28
14,0,Clear,Highway,87,25,6,1,2,27
21,1,Clear,Highway,70,12,13,1,4,26
22,0,Clear,Urban,49,26,9,3,3,46
14,0,Clear,Highway,53,18,8,3,3,44
6,0,Clear,Suburban,87,26,6,1,3,28
21,1,Rain,Urban,87,12,5,2,3,11
10,0,Clear,Suburban,68,13,9,2,4,38
12,1,Clear,Suburban,67,20,13,1,2,33
0,0,Clear,Highway,69,7,2,0,2,16
22,0,Clear,Urban,57,16,12,4,2,48
11,0,Clear,Highway,67,22,12,1,3,39
13,0,Rain,Highway,86,24,11,4,4,35
0,1,Clear,Highway,66,2,2,0,2,7
20,0,Clear,Urban,85,18,7,1,2,40
13,0,Clear,Highway,43,19,5,4,2,49
10,0,Rain,Suburban,85,24,6,3,4,25
0,0,Clear,Urban,63,6,3,1,1,17
7,0,Clear,Suburban,52,55,17,3,5,51
17,0,Rain,Highway,48,38,20,6,4,63
17,1,Rain,Highway,61,41,12,6,2,34
23,1,Clear,Urban,83,14,5,1,3,21
21,0,Fog,Urban,71,24,9,3,4,13
4,0,Clear,Suburban,77,5,1,1,2,11
5,0,Clear,Suburban,65,3,4,0,1,5
19,0,Clear,Highway,37,51,10,4,2,89
8,0,Rain,Urban,58,35,18,7,3,60
16,0,Rain,Highway,80,24,14,2,4,17
13,0,Clear,Urban,48,23,9,1,2,48
8,1,Clear,Highway,47,44,15,4,3,57
11,0,Clear,Urban,43,27,8,1,3,47
12,0,Clear,Suburban,71,15,6,3,2,34
21,1,Fog,Urban,86,20,8,3,4,15
11,0,Rain,Highway,83,21,12,2,2,33
16,0,Rain,Suburban,79,20,8,3,2,22
0,0,Clear,Urban,72,9,1,0,1,10
8,0,Rain,Highway,51,41,16,7,4,64
23,0,Clear,Suburban,63,24,14,1,4,29
23,0,Clear,Suburban,85,22,11,2,3,22
3,1,Clear,Suburban,61,4,3,1,2,11
22,0,Clear,Urban,78,29,5,2,2,30
18,0,Rain,Urban,43,42,22,6,5,68
2,1,Rain,Urban,88,5,2,1,2,3
22,0,Rain,Highway,60,27,8,4,4,16
23,0,Clear,Highway,76,20,11,1,4,36
15,0,Fog,Urban,79,28,6,3,4,24
